Group,Species,Major_group
Hoverflies,Brachyopa pilosa,TERRESTRIAL_INSECTS
Hoverflies,Brachyopa scutellaris,TERRESTRIAL_INSECTS
Hoverflies,Brachypalpoides lentus,TERRESTRIAL_INSECTS
Hoverflies,Brachypalpus laphriformis,TERRESTRIAL_INSECTS
Hoverflies,Caliprobola speciosa,TERRESTRIAL_INSECTS
Hoverflies,Callicera aurata,TERRESTRIAL_INSECTS
Hoverflies,Callicera rufa,TERRESTRIAL_INSECTS
Hoverflies,Chalcosyrphus eunotus,TERRESTRIAL_INSECTS
Hoverflies,Chalcosyrphus nemorum,TERRESTRIAL_INSECTS
Hoverflies,Chamaesyrphus scaevoides,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia albipila,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia albitarsis agg.,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia antiqua,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia barbata,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia bergenstammi,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia carbonaria,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia chrysocoma,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia cynocephala,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia fraterna,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia griseiventris,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia grossa,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia illustrata,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia impressa,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia lasiopa,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia latifrons,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia longula,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia mutabilis,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia nebulosa,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia pagana,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia proxima,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia pubera,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia scutellata,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia semifasciata,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia soror,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia urbana,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia variabilis,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia velutina,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia vernalis,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia vicina,TERRESTRIAL_INSECTS
Hoverflies,Cheilosia vulpina,TERRESTRIAL_INSECTS
Hoverflies,Chrysogaster cemiteriorum,TERRESTRIAL_INSECTS
Hoverflies,Chrysogaster solstitialis,TERRESTRIAL_INSECTS
Hoverflies,Chrysogaster virescens,TERRESTRIAL_INSECTS
Hoverflies,Chrysotoxum arcuatum,TERRESTRIAL_INSECTS
Hoverflies,Chrysotoxum bicinctum,TERRESTRIAL_INSECTS
Hoverflies,Chrysotoxum cautum,TERRESTRIAL_INSECTS
Hoverflies,Chrysotoxum elegans,TERRESTRIAL_INSECTS
Hoverflies,Chrysotoxum festivum,TERRESTRIAL_INSECTS
Hoverflies,Chrysotoxum verralli,TERRESTRIAL_INSECTS
Hoverflies,Criorhina asilica,TERRESTRIAL_INSECTS
Hoverflies,Criorhina berberina,TERRESTRIAL_INSECTS
Hoverflies,Criorhina floccosa,TERRESTRIAL_INSECTS
Hoverflies,Criorhina ranunculi,TERRESTRIAL_INSECTS
Hoverflies,Dasysyrphus albostriatus,TERRESTRIAL_INSECTS
Hoverflies,Dasysyrphus pinastri agg.,TERRESTRIAL_INSECTS
Hoverflies,Dasysyrphus tricinctus,TERRESTRIAL_INSECTS
Hoverflies,Dasysyrphus venustus,TERRESTRIAL_INSECTS
Hoverflies,Didea fasciata,TERRESTRIAL_INSECTS
Hoverflies,Didea intermedia,TERRESTRIAL_INSECTS
Hoverflies,Epistrophe diaphana,TERRESTRIAL_INSECTS
Hoverflies,Epistrophe eligans,TERRESTRIAL_INSECTS
Hoverflies,Epistrophe grossulariae,TERRESTRIAL_INSECTS
Hoverflies,Epistrophe nitidicollis,TERRESTRIAL_INSECTS
Hoverflies,Episyrphus balteatus,TERRESTRIAL_INSECTS
Hoverflies,Eriozona erratica,TERRESTRIAL_INSECTS
Hoverflies,Eriozona syrphoides,TERRESTRIAL_INSECTS
Hoverflies,Eristalinus aeneus,TERRESTRIAL_INSECTS
Hoverflies,Eristalinus sepulchralis,TERRESTRIAL_INSECTS
Hoverflies,Eristalis abusivus,TERRESTRIAL_INSECTS
Hoverflies,Eristalis arbustorum,TERRESTRIAL_INSECTS
Hoverflies,Eristalis horticola,TERRESTRIAL_INSECTS
Hoverflies,Eristalis interruptus,TERRESTRIAL_INSECTS
Hoverflies,Eristalis intricarius,TERRESTRIAL_INSECTS
Hoverflies,Eristalis pertinax,TERRESTRIAL_INSECTS
Hoverflies,Eristalis rupium,TERRESTRIAL_INSECTS
Hoverflies,Eristalis tenax,TERRESTRIAL_INSECTS
Hoverflies,Eumerus funeralis,TERRESTRIAL_INSECTS
Hoverflies,Eumerus ornatus,TERRESTRIAL_INSECTS
Hoverflies,Eumerus sabulonum,TERRESTRIAL_INSECTS
Hoverflies,Eumerus strigatus,TERRESTRIAL_INSECTS
Hoverflies,Eupeodes bucculatus,TERRESTRIAL_INSECTS
Hoverflies,Eupeodes corollae,TERRESTRIAL_INSECTS
Hoverflies,Eupeodes latifasciatus,TERRESTRIAL_INSECTS
Hoverflies,Eupeodes luniger,TERRESTRIAL_INSECTS
Hoverflies,Eupeodes nielseni,TERRESTRIAL_INSECTS
Hoverflies,Eupeodes nitens,TERRESTRIAL_INSECTS
Hoverflies,Ferdinandea cuprea,TERRESTRIAL_INSECTS
Hoverflies,Ferdinandea ruficornis,TERRESTRIAL_INSECTS
Hoverflies,Helophilus hybridus,TERRESTRIAL_INSECTS
Hoverflies,Helophilus pendulus,TERRESTRIAL_INSECTS
Hoverflies,Helophilus trivittatus,TERRESTRIAL_INSECTS
Hoverflies,Heringia heringi,TERRESTRIAL_INSECTS
Hoverflies,Heringia latitarsis,TERRESTRIAL_INSECTS
Hoverflies,Heringia pubescens,TERRESTRIAL_INSECTS
Hoverflies,Heringia vitripennis,TERRESTRIAL_INSECTS
Hoverflies,Lejogaster metallina,TERRESTRIAL_INSECTS
Hoverflies,Lejogaster tarsata,TERRESTRIAL_INSECTS
Hoverflies,Leucozona glaucia,TERRESTRIAL_INSECTS
Hoverflies,Leucozona laternaria,TERRESTRIAL_INSECTS
Hoverflies,Leucozona lucorum,TERRESTRIAL_INSECTS
Hoverflies,Mallota cimbiciformis,TERRESTRIAL_INSECTS
Hoverflies,Melangyna arctica,TERRESTRIAL_INSECTS
Hoverflies,Melangyna cincta,TERRESTRIAL_INSECTS
Hoverflies,Melangyna compositarum_labiatarum,TERRESTRIAL_INSECTS
Hoverflies,Melangyna lasiophthalma,TERRESTRIAL_INSECTS
Hoverflies,Melangyna quadrimaculata,TERRESTRIAL_INSECTS
Hoverflies,Melangyna umbellatarum,TERRESTRIAL_INSECTS
Hoverflies,Melanogaster aerosa,TERRESTRIAL_INSECTS
Hoverflies,Melanogaster hirtella,TERRESTRIAL_INSECTS
Hoverflies,Melanostoma mellinum,TERRESTRIAL_INSECTS
Hoverflies,Melanostoma scalare,TERRESTRIAL_INSECTS
Hoverflies,Meligramma euchromum,TERRESTRIAL_INSECTS
Hoverflies,Meligramma guttatum,TERRESTRIAL_INSECTS
Hoverflies,Meligramma trianguliferum,TERRESTRIAL_INSECTS
Hoverflies,Meliscaeva auricollis,TERRESTRIAL_INSECTS
Hoverflies,Meliscaeva cinctella,TERRESTRIAL_INSECTS
Hoverflies,Merodon equestris,TERRESTRIAL_INSECTS
Hoverflies,Microdon analis,TERRESTRIAL_INSECTS
Hoverflies,Microdon devius,TERRESTRIAL_INSECTS
Hoverflies,Microdon myrmicae,TERRESTRIAL_INSECTS
Hoverflies,Myathropa florea,TERRESTRIAL_INSECTS
Hoverflies,Myolepta dubia,TERRESTRIAL_INSECTS
Hoverflies,Neoascia geniculata,TERRESTRIAL_INSECTS
Hoverflies,Neoascia interrupta,TERRESTRIAL_INSECTS
Hoverflies,Neoascia meticulosa,TERRESTRIAL_INSECTS
Hoverflies,Neoascia obliqua,TERRESTRIAL_INSECTS
Hoverflies,Neoascia podagrica,TERRESTRIAL_INSECTS
Hoverflies,Neoascia tenur,TERRESTRIAL_INSECTS
Hoverflies,Orthonevra brevicornis,TERRESTRIAL_INSECTS
Hoverflies,Orthonevra geniculata,TERRESTRIAL_INSECTS
Hoverflies,Orthonevra nobilis,TERRESTRIAL_INSECTS
Hoverflies,Paragus haemorrhous,TERRESTRIAL_INSECTS
Hoverflies,Parasyrphus annulatus,TERRESTRIAL_INSECTS
Hoverflies,Parasyrphus lineola,TERRESTRIAL_INSECTS
Hoverflies,Parasyrphus malinellus,TERRESTRIAL_INSECTS
Hoverflies,Parasyrphus nigritarsis,TERRESTRIAL_INSECTS
Hoverflies,Parasyrphus punctulatus,TERRESTRIAL_INSECTS
Hoverflies,Parasyrphus vittiger,TERRESTRIAL_INSECTS
Hoverflies,Parhelophilus consimilis,TERRESTRIAL_INSECTS
Hoverflies,Parhelophilus frutetorum,TERRESTRIAL_INSECTS
Hoverflies,Parhelophilus versicolor,TERRESTRIAL_INSECTS
Hoverflies,Pelecocera tricincta,TERRESTRIAL_INSECTS
Hoverflies,Pipiza austriaca,TERRESTRIAL_INSECTS
Hoverflies,Pipiza bimaculata,TERRESTRIAL_INSECTS
Hoverflies,Pipiza fenestrata,TERRESTRIAL_INSECTS
Hoverflies,Pipiza lugubris,TERRESTRIAL_INSECTS
Hoverflies,Pipiza luteitarsis,TERRESTRIAL_INSECTS
Hoverflies,Pipiza noctiluca,TERRESTRIAL_INSECTS
Hoverflies,Pipizella viduata,TERRESTRIAL_INSECTS
Hoverflies,Pipizella virens,TERRESTRIAL_INSECTS
Hoverflies,Platycheirus albimanus,TERRESTRIAL_INSECTS
Hoverflies,Platycheirus ambiguus,TERRESTRIAL_INSECTS
Hoverflies,Platycheirus angustatus,TERRESTRIAL_INSECTS
Hoverflies,Platycheirus clypeatus agg.,TERRESTRIAL_INSECTS
Hoverflies,Platycheirus discimanus,TERRESTRIAL_INSECTS
Hoverflies,Platycheirus fulviventris,TERRESTRIAL_INSECTS
Hoverflies,Platycheirus granditarsus,TERRESTRIAL_INSECTS
Hoverflies,Platycheirus manicatus,TERRESTRIAL_INSECTS
Hoverflies,Platycheirus nielseni,TERRESTRIAL_INSECTS
Hoverflies,Platycheirus peltatus,TERRESTRIAL_INSECTS
Hoverflies,Platycheirus perpallidus,TERRESTRIAL_INSECTS
Hoverflies,Platycheirus podagratus,TERRESTRIAL_INSECTS
Hoverflies,Platycheirus rosarum,TERRESTRIAL_INSECTS
Hoverflies,Platycheirus scambus,TERRESTRIAL_INSECTS
Hoverflies,Platycheirus scutatus agg.,TERRESTRIAL_INSECTS
Hoverflies,Platycheirus tarsalis,TERRESTRIAL_INSECTS
Hoverflies,Pocota personata,TERRESTRIAL_INSECTS
Hoverflies,Portevinia maculata,TERRESTRIAL_INSECTS
Hoverflies,Psilota anthracina,TERRESTRIAL_INSECTS
Hoverflies,Rhingia campestris,TERRESTRIAL_INSECTS
Hoverflies,Rhingia rostrata,TERRESTRIAL_INSECTS
Hoverflies,Riponnensia splendens,TERRESTRIAL_INSECTS
Hoverflies,Scaeva pyrastri,TERRESTRIAL_INSECTS
Hoverflies,Scaeva selenitica,TERRESTRIAL_INSECTS
Hoverflies,Sericomyia lappona,TERRESTRIAL_INSECTS
Hoverflies,Sericomyia silentis,TERRESTRIAL_INSECTS
Hoverflies,Sphaerophoria batava,TERRESTRIAL_INSECTS
Hoverflies,Sphaerophoria fatarum,TERRESTRIAL_INSECTS
Hoverflies,Sphaerophoria interrupta,TERRESTRIAL_INSECTS
Hoverflies,Sphaerophoria philanthus,TERRESTRIAL_INSECTS
Hoverflies,Sphaerophoria rueppellii,TERRESTRIAL_INSECTS
Hoverflies,Sphaerophoria scripta,TERRESTRIAL_INSECTS
Hoverflies,Sphaerophoria taeniata,TERRESTRIAL_INSECTS
Hoverflies,Sphaerophoria virgata,TERRESTRIAL_INSECTS
Hoverflies,Sphegina clunipes,TERRESTRIAL_INSECTS
Hoverflies,Sphegina elegans,TERRESTRIAL_INSECTS
Hoverflies,Sphegina sibirica,TERRESTRIAL_INSECTS
Hoverflies,Sphegina verecunda,TERRESTRIAL_INSECTS
Hoverflies,Syritta pipiens,TERRESTRIAL_INSECTS
Hoverflies,Syrphus ribesii,TERRESTRIAL_INSECTS
Hoverflies,Syrphus torvus,TERRESTRIAL_INSECTS
Hoverflies,Syrphus vitripennis,TERRESTRIAL_INSECTS
Hoverflies,Trichopsomyia flavitarsis,TERRESTRIAL_INSECTS
Hoverflies,Triglyphus primus,TERRESTRIAL_INSECTS
Hoverflies,Tropidia scita,TERRESTRIAL_INSECTS
Hoverflies,Volucella bombylans,TERRESTRIAL_INSECTS
Hoverflies,Volucella inanis,TERRESTRIAL_INSECTS
Hoverflies,Volucella inflata,TERRESTRIAL_INSECTS
Hoverflies,Volucella pellucens,TERRESTRIAL_INSECTS
Hoverflies,Volucella zonaria,TERRESTRIAL_INSECTS
Hoverflies,Xanthandrus comtus,TERRESTRIAL_INSECTS
Hoverflies,Xanthogramma citrofasciatum,TERRESTRIAL_INSECTS
Hoverflies,Xanthogramma pedissequum,TERRESTRIAL_INSECTS
Hoverflies,Xylota abiens,TERRESTRIAL_INSECTS
Hoverflies,Xylota florum,TERRESTRIAL_INSECTS
Hoverflies,Xylota jakutorum,TERRESTRIAL_INSECTS
Hoverflies,Xylota segnis,TERRESTRIAL_INSECTS
Hoverflies,Xylota sylvarum,TERRESTRIAL_INSECTS
Hoverflies,Xylota tarda,TERRESTRIAL_INSECTS
Hoverflies,Xylota xanthocnema,TERRESTRIAL_INSECTS
Lacewings,Panorpa communis,TERRESTRIAL_INSECTS
Lacewings,Panorpa germanica,TERRESTRIAL_INSECTS
Lacewings,Sialis lutaria,TERRESTRIAL_INSECTS
Lacewings,Chrysopa pallens,TERRESTRIAL_INSECTS
Lacewings,Chrysopa perla,TERRESTRIAL_INSECTS
Lacewings,Chrysoperla lucasina,TERRESTRIAL_INSECTS
Lacewings,Chrysopidia ciliata,TERRESTRIAL_INSECTS
Lacewings,Coniopteryx tineiformis,TERRESTRIAL_INSECTS
Lacewings,Conwentzia psociformis,TERRESTRIAL_INSECTS
Lacewings,Cunctochrysa albolineata,TERRESTRIAL_INSECTS
Lacewings,Dichochrysa flavifrons,TERRESTRIAL_INSECTS
Lacewings,Dichochrysa prasina,TERRESTRIAL_INSECTS
Lacewings,Dichochrysa ventralis,TERRESTRIAL_INSECTS
Lacewings,Hemerobius humulinus,TERRESTRIAL_INSECTS
Lacewings,Hemerobius lutescens,TERRESTRIAL_INSECTS
Lacewings,Hemerobius marginatus,TERRESTRIAL_INSECTS
Lacewings,Hemerobius micans,TERRESTRIAL_INSECTS
Lacewings,Hemerobius pini,TERRESTRIAL_INSECTS
Lacewings,Hemerobius stigma,TERRESTRIAL_INSECTS
Lacewings,Micromus paganus,TERRESTRIAL_INSECTS
Lacewings,Micromus variegatus,TERRESTRIAL_INSECTS
Lacewings,Nineta flava,TERRESTRIAL_INSECTS
Lacewings,Nineta vittata,TERRESTRIAL_INSECTS
Lacewings,Osmylus fulvicephalus,TERRESTRIAL_INSECTS
Lacewings,Sisyra fuscata,TERRESTRIAL_INSECTS
Lacewings,Wesmaelius nervosus,TERRESTRIAL_INSECTS
Lacewings,Wesmaelius subnebulosus,TERRESTRIAL_INSECTS
Lacewings,Chrysoperla carnea s.str.,TERRESTRIAL_INSECTS
Lacewings,Phaeostigma notata,TERRESTRIAL_INSECTS
Lacewings,Xanthostigma xanthostigma,TERRESTRIAL_INSECTS
Ladybirds,Adalia bipunctata,TERRESTRIAL_INSECTS
Ladybirds,Adalia decempunctata,TERRESTRIAL_INSECTS
Ladybirds,Anatis ocellata,TERRESTRIAL_INSECTS
Ladybirds,Anisosticta novemdecimpunctata,TERRESTRIAL_INSECTS
Ladybirds,Aphidecta obliterata,TERRESTRIAL_INSECTS
Ladybirds,Calvia quattuordecimguttata,TERRESTRIAL_INSECTS
Ladybirds,Chilocorus bipustulatus,TERRESTRIAL_INSECTS
Ladybirds,Chilocorus renipustulatus,TERRESTRIAL_INSECTS
Ladybirds,Coccidula rufa,TERRESTRIAL_INSECTS
Ladybirds,Coccidula scutellata,TERRESTRIAL_INSECTS
Ladybirds,Coccinella hieroglyphica,TERRESTRIAL_INSECTS
Ladybirds,Coccinella magnifica,TERRESTRIAL_INSECTS
Ladybirds,Coccinella quinquepunctata,TERRESTRIAL_INSECTS
Ladybirds,Coccinella septempunctata,TERRESTRIAL_INSECTS
Ladybirds,Coccinella undecimpunctata,TERRESTRIAL_INSECTS
Ladybirds,Exochomus quadripustulatus,TERRESTRIAL_INSECTS
Ladybirds,Halyzia sedecimguttata,TERRESTRIAL_INSECTS
Ladybirds,Harmonia axyridis,TERRESTRIAL_INSECTS
Ladybirds,Harmonia quadripunctata,TERRESTRIAL_INSECTS
Ladybirds,Henosepilachna argus,TERRESTRIAL_INSECTS
Ladybirds,Hippodamia variegata,TERRESTRIAL_INSECTS
Ladybirds,Myrrha octodecimguttata,TERRESTRIAL_INSECTS
Ladybirds,Myzia oblongoguttata,TERRESTRIAL_INSECTS
Ladybirds,Nephus quadrimaculatus,TERRESTRIAL_INSECTS
Ladybirds,Nephus redtenbacheri,TERRESTRIAL_INSECTS
Ladybirds,Propylea quattuordecimpunctata,TERRESTRIAL_INSECTS
Ladybirds,Psyllobora vigintiduopunctata,TERRESTRIAL_INSECTS
Ladybirds,Rhyzobius chrysomeloides,TERRESTRIAL_INSECTS
Ladybirds,Rhyzobius litura,TERRESTRIAL_INSECTS
Ladybirds,Scymnus auritus,TERRESTRIAL_INSECTS
Ladybirds,Scymnus frontalis,TERRESTRIAL_INSECTS
Ladybirds,Scymnus haemorrhoidalis,TERRESTRIAL_INSECTS
Ladybirds,Scymnus interruptus,TERRESTRIAL_INSECTS
Ladybirds,Scymnus suturalis,TERRESTRIAL_INSECTS
Ladybirds,Stethorus punctillum,TERRESTRIAL_INSECTS
Ladybirds,Subcoccinella vigintiquattuorpunctata,TERRESTRIAL_INSECTS
Ladybirds,Tytthaspis sedecimpunctata,TERRESTRIAL_INSECTS
LeafSeedBeetles,Altica carinthiaca,TERRESTRIAL_INSECTS
LeafSeedBeetles,Altica helianthemi,TERRESTRIAL_INSECTS
LeafSeedBeetles,Altica lythri,TERRESTRIAL_INSECTS
LeafSeedBeetles,Altica oleracea,TERRESTRIAL_INSECTS
LeafSeedBeetles,Altica palustris,TERRESTRIAL_INSECTS
LeafSeedBeetles,Aphthona ?atratula,TERRESTRIAL_INSECTS
LeafSeedBeetles,Aphthona euphorbiae,TERRESTRIAL_INSECTS
LeafSeedBeetles,Aphthona herbigrada,TERRESTRIAL_INSECTS
LeafSeedBeetles,Aphthona lutescens,TERRESTRIAL_INSECTS
LeafSeedBeetles,Aphthona melancholica,TERRESTRIAL_INSECTS
LeafSeedBeetles,Aphthona nonstriata,TERRESTRIAL_INSECTS
LeafSeedBeetles,Apteropeda orbiculata,TERRESTRIAL_INSECTS
LeafSeedBeetles,Batophila rubi,TERRESTRIAL_INSECTS
LeafSeedBeetles,Bruchidius cisti,TERRESTRIAL_INSECTS
LeafSeedBeetles,Bruchidius varius,TERRESTRIAL_INSECTS
LeafSeedBeetles,Bruchidius villosus,TERRESTRIAL_INSECTS
LeafSeedBeetles,Bruchus loti,TERRESTRIAL_INSECTS
LeafSeedBeetles,Bruchus rufimanus,TERRESTRIAL_INSECTS
LeafSeedBeetles,Bruchus rufipes,TERRESTRIAL_INSECTS
LeafSeedBeetles,Cassida flaveola,TERRESTRIAL_INSECTS
LeafSeedBeetles,Cassida murraea,TERRESTRIAL_INSECTS
LeafSeedBeetles,Cassida rubiginosa,TERRESTRIAL_INSECTS
LeafSeedBeetles,Cassida vibex,TERRESTRIAL_INSECTS
LeafSeedBeetles,Cassida viridis,TERRESTRIAL_INSECTS
LeafSeedBeetles,Chaetocnema arida,TERRESTRIAL_INSECTS
LeafSeedBeetles,Chaetocnema concinna,TERRESTRIAL_INSECTS
LeafSeedBeetles,Chaetocnema hortensis,TERRESTRIAL_INSECTS
LeafSeedBeetles,Chaetocnema picipes,TERRESTRIAL_INSECTS
LeafSeedBeetles,Chrysolina americana,TERRESTRIAL_INSECTS
LeafSeedBeetles,Chrysolina banksi,TERRESTRIAL_INSECTS
LeafSeedBeetles,Chrysolina brunsvicensis,TERRESTRIAL_INSECTS
LeafSeedBeetles,Chrysolina fastuosa,TERRESTRIAL_INSECTS
LeafSeedBeetles,Chrysolina herbacea,TERRESTRIAL_INSECTS
LeafSeedBeetles,Chrysolina hyperici,TERRESTRIAL_INSECTS
LeafSeedBeetles,Chrysolina oricalcia,TERRESTRIAL_INSECTS
LeafSeedBeetles,Chrysolina polita,TERRESTRIAL_INSECTS
LeafSeedBeetles,Chrysolina staphylaea,TERRESTRIAL_INSECTS
LeafSeedBeetles,Chrysolina varians,TERRESTRIAL_INSECTS
LeafSeedBeetles,Chrysomela aenea,TERRESTRIAL_INSECTS
LeafSeedBeetles,Chrysomela populi,TERRESTRIAL_INSECTS
LeafSeedBeetles,Clytra quadripunctata,TERRESTRIAL_INSECTS
LeafSeedBeetles,Crepidodera aurata,TERRESTRIAL_INSECTS
LeafSeedBeetles,Crepidodera aurea,TERRESTRIAL_INSECTS
LeafSeedBeetles,Crepidodera fulvicornis,TERRESTRIAL_INSECTS
LeafSeedBeetles,Crepidodera plutus,TERRESTRIAL_INSECTS
LeafSeedBeetles,Crioceris asparagi,TERRESTRIAL_INSECTS
LeafSeedBeetles,Cryptocephalus aureolus,TERRESTRIAL_INSECTS
LeafSeedBeetles,Cryptocephalus bilineatus,TERRESTRIAL_INSECTS
LeafSeedBeetles,Cryptocephalus bipunctatus,TERRESTRIAL_INSECTS
LeafSeedBeetles,Cryptocephalus fulvus,TERRESTRIAL_INSECTS
LeafSeedBeetles,Cryptocephalus hypochaeridis,TERRESTRIAL_INSECTS
LeafSeedBeetles,Cryptocephalus labiatus,TERRESTRIAL_INSECTS
LeafSeedBeetles,Cryptocephalus moraei,TERRESTRIAL_INSECTS
LeafSeedBeetles,Cryptocephalus pusillus,TERRESTRIAL_INSECTS
LeafSeedBeetles,Derocrepis rufipes,TERRESTRIAL_INSECTS
LeafSeedBeetles,Donacia clavipes,TERRESTRIAL_INSECTS
LeafSeedBeetles,Donacia impressa,TERRESTRIAL_INSECTS
LeafSeedBeetles,Donacia marginata,TERRESTRIAL_INSECTS
LeafSeedBeetles,Donacia semicuprea,TERRESTRIAL_INSECTS
LeafSeedBeetles,Donacia simplex,TERRESTRIAL_INSECTS
LeafSeedBeetles,Donacia thalassina,TERRESTRIAL_INSECTS
LeafSeedBeetles,Donacia versicolorea,TERRESTRIAL_INSECTS
LeafSeedBeetles,Donacia vulgaris,TERRESTRIAL_INSECTS
LeafSeedBeetles,Epitrix atropae,TERRESTRIAL_INSECTS
LeafSeedBeetles,Epitrix pubescens,TERRESTRIAL_INSECTS
LeafSeedBeetles,Galeruca tanaceti,TERRESTRIAL_INSECTS
LeafSeedBeetles,Galerucella calmariensis,TERRESTRIAL_INSECTS
LeafSeedBeetles,Galerucella lineola,TERRESTRIAL_INSECTS
LeafSeedBeetles,Galerucella nymphaeae,TERRESTRIAL_INSECTS
LeafSeedBeetles,Galerucella pusilla,TERRESTRIAL_INSECTS
LeafSeedBeetles,Galerucella sagittariae,TERRESTRIAL_INSECTS
LeafSeedBeetles,Galerucella tenella,TERRESTRIAL_INSECTS
LeafSeedBeetles,Gastrophysa polygoni,TERRESTRIAL_INSECTS
LeafSeedBeetles,Gastrophysa viridula,TERRESTRIAL_INSECTS
LeafSeedBeetles,Gonioctena decemnotata,TERRESTRIAL_INSECTS
LeafSeedBeetles,Gonioctena olivacea,TERRESTRIAL_INSECTS
LeafSeedBeetles,Gonioctena viminalis,TERRESTRIAL_INSECTS
LeafSeedBeetles,Hermaeophaga mercurialis,TERRESTRIAL_INSECTS
LeafSeedBeetles,Hippuriphila modeeri,TERRESTRIAL_INSECTS
LeafSeedBeetles,Hydrothassa glabra,TERRESTRIAL_INSECTS
LeafSeedBeetles,Hydrothassa marginella,TERRESTRIAL_INSECTS
LeafSeedBeetles,Lema cyanella,TERRESTRIAL_INSECTS
LeafSeedBeetles,Lilioceris lilii,TERRESTRIAL_INSECTS
LeafSeedBeetles,Lochmaea caprea,TERRESTRIAL_INSECTS
LeafSeedBeetles,Lochmaea crataegi,TERRESTRIAL_INSECTS
LeafSeedBeetles,Lochmaea suturalis,TERRESTRIAL_INSECTS
LeafSeedBeetles,Longitarsus atricillus,TERRESTRIAL_INSECTS
LeafSeedBeetles,Longitarsus dorsalis,TERRESTRIAL_INSECTS
LeafSeedBeetles,Longitarsus exoletus,TERRESTRIAL_INSECTS
LeafSeedBeetles,Longitarsus flavicornis,TERRESTRIAL_INSECTS
LeafSeedBeetles,Longitarsus gracilis,TERRESTRIAL_INSECTS
LeafSeedBeetles,Longitarsus jacobaeae,TERRESTRIAL_INSECTS
LeafSeedBeetles,Longitarsus kutscherae,TERRESTRIAL_INSECTS
LeafSeedBeetles,Longitarsus luridus,TERRESTRIAL_INSECTS
LeafSeedBeetles,Longitarsus melanocephalus,TERRESTRIAL_INSECTS
LeafSeedBeetles,Longitarsus membranaceus,TERRESTRIAL_INSECTS
LeafSeedBeetles,Longitarsus obliteratus,TERRESTRIAL_INSECTS
LeafSeedBeetles,Longitarsus parvulus,TERRESTRIAL_INSECTS
LeafSeedBeetles,Longitarsus pratensis,TERRESTRIAL_INSECTS
LeafSeedBeetles,Longitarsus rubiginosus,TERRESTRIAL_INSECTS
LeafSeedBeetles,Longitarsus succineus,TERRESTRIAL_INSECTS
LeafSeedBeetles,Longitarsus suturellus,TERRESTRIAL_INSECTS
LeafSeedBeetles,Luperus longicornis,TERRESTRIAL_INSECTS
LeafSeedBeetles,Mantura matthewsii,TERRESTRIAL_INSECTS
LeafSeedBeetles,Neocrepidodera ferruginea,TERRESTRIAL_INSECTS
LeafSeedBeetles,Neocrepidodera transversa,TERRESTRIAL_INSECTS
LeafSeedBeetles,Orsodacne cerasi,TERRESTRIAL_INSECTS
LeafSeedBeetles,Oulema obscura,TERRESTRIAL_INSECTS
LeafSeedBeetles,Phaedon armoraciae,TERRESTRIAL_INSECTS
LeafSeedBeetles,Phaedon cochleariae,TERRESTRIAL_INSECTS
LeafSeedBeetles,Phaedon tumidulus,TERRESTRIAL_INSECTS
LeafSeedBeetles,Phratora laticollis,TERRESTRIAL_INSECTS
LeafSeedBeetles,Phratora vitellinae,TERRESTRIAL_INSECTS
LeafSeedBeetles,Phratora vulgatissima,TERRESTRIAL_INSECTS
LeafSeedBeetles,Phyllobrotica quadrimaculata,TERRESTRIAL_INSECTS
LeafSeedBeetles,Phyllotreta atra,TERRESTRIAL_INSECTS
LeafSeedBeetles,Phyllotreta diademata,TERRESTRIAL_INSECTS
LeafSeedBeetles,Phyllotreta exclamationis,TERRESTRIAL_INSECTS
LeafSeedBeetles,Phyllotreta nemorum,TERRESTRIAL_INSECTS
LeafSeedBeetles,Phyllotreta nigripes,TERRESTRIAL_INSECTS
LeafSeedBeetles,Phyllotreta nodicornis,TERRESTRIAL_INSECTS
